EFFECTIVE_DATE,JURISDICTION,PARTY,TERM,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.5932203389830508, 'recall': 0.6481481481481481, 'f1-score': 0.6194690265486725, 'support': 54}","{'precision': 0.8206896551724138, 'recall': 0.8880597014925373, 'f1-score': 0.8530465949820788, 'support': 134}","{'precision': 0.882903981264637, 'recall': 0.834070796460177, 'f1-score': 0.8577929465301479, 'support': 452}","{'precision': 0.8787878787878788, 'recall': 0.90625, 'f1-score': 0.8923076923076922, 'support': 32}","{'precision': 0.8433734939759037, 'recall': 0.8333333333333334, 'f1-score': 0.8383233532934132, 'support': 672}","{'precision': 0.7939004635519951, 'recall': 0.8191321615252156, 'f1-score': 0.8056540650921479, 'support': 672}","{'precision': 0.8470239936771075, 'recall': 0.8333333333333334, 'f1-score': 0.8393390314683035, 'support': 672}",0.00042904767906293273,4848,0.001181329833343625
"{'precision': 0.5862068965517241, 'recall': 0.6296296296296297, 'f1-score': 0.6071428571428571, 'support': 54}","{'precision': 0.8108108108108109, 'recall': 0.8955223880597015, 'f1-score': 0.851063829787234, 'support': 134}","{'precision': 0.8703241895261845, 'recall': 0.7721238938053098, 'f1-score': 0.8182883939038686, 'support': 452}","{'precision': 0.875, 'recall': 0.875, 'f1-score': 0.875, 'support': 32}","{'precision': 0.8309859154929577, 'recall': 0.7901785714285714, 'f1-score': 0.8100686498855836, 'support': 672}","{'precision': 0.7855854742221798, 'recall': 0.7930689778736603, 'f1-score': 0.7878737702084899, 'support': 672}","{'precision': 0.8358487421551744, 'recall': 0.7901785714285714, 'f1-score': 0.8105574725026076, 'support': 672}",0.05580304563045502,4979,0.0008315822924487293
"{'precision': 0.5925925925925926, 'recall': 0.5925925925925926, 'f1-score': 0.5925925925925926, 'support': 54}","{'precision': 0.8163265306122449, 'recall': 0.8955223880597015, 'f1-score': 0.8540925266903916, 'support': 134}","{'precision': 0.9067796610169492, 'recall': 0.7101769911504425, 'f1-score': 0.7965260545905708, 'support': 452}","{'precision': 0.8666666666666667, 'recall': 0.8125, 'f1-score': 0.8387096774193549, 'support': 32}","{'precision': 0.852991452991453, 'recall': 0.7425595238095238, 'f1-score': 0.7939538583929993, 'support': 672}","{'precision': 0.7955913627221133, 'recall': 0.7526979929506841, 'f1-score': 0.7704802128232275, 'support': 672}","{'precision': 0.861585558355707, 'recall': 0.7425595238095238, 'f1-score': 0.7936263168584373, 'support': 672}",0.04022089019417763,5110,0.0008049383759498596
"{'precision': 0.576271186440678, 'recall': 0.6296296296296297, 'f1-score': 0.6017699115044248, 'support': 54}","{'precision': 0.8163265306122449, 'recall': 0.8955223880597015, 'f1-score': 0.8540925266903916, 'support': 134}","{'precision': 0.8801955990220048, 'recall': 0.7964601769911505, 'f1-score': 0.8362369337979094, 'support': 452}","{'precision': 0.8529411764705882, 'recall': 0.90625, 'f1-score': 0.8787878787878787, 'support': 32}","{'precision': 0.8366718027734977, 'recall': 0.8080357142857143, 'f1-score': 0.8221044663133991, 'support': 672}","{'precision': 0.781433623136379, 'recall': 0.8069655486701204, 'f1-score': 0.7927218126951512, 'support': 672}","{'precision': 0.8417394755578013, 'recall': 0.8080357142857143, 'f1-score': 0.8229825595172896, 'support': 672}",0.0792892724275589,5241,0.0007254461525008082
"{'precision': 0.576271186440678, 'recall': 0.6296296296296297, 'f1-score': 0.6017699115044248, 'support': 54}","{'precision': 0.8163265306122449, 'recall': 0.8955223880597015, 'f1-score': 0.8540925266903916, 'support': 134}","{'precision': 0.8767772511848341, 'recall': 0.8185840707964602, 'f1-score': 0.8466819221967964, 'support': 452}","{'precision': 0.8571428571428571, 'recall': 0.9375, 'f1-score': 0.8955223880597014, 'support': 32}","{'precision': 0.8355957767722474, 'recall': 0.8244047619047619, 'f1-score': 0.8299625468164793, 'support': 672}","{'precision': 0.7816294563451536, 'recall': 0.8203090221214479, 'f1-score': 0.7995166871128285, 'support': 672}","{'precision': 0.8396403097231457, 'recall': 0.8244047619047619, 'f1-score': 0.8308049390604373, 'support': 672}",0.012383685447275639,5372,0.0005064200959168375
"{'precision': 0.576271186440678, 'recall': 0.6296296296296297, 'f1-score': 0.6017699115044248, 'support': 54}","{'precision': 0.8108108108108109, 'recall': 0.8955223880597015, 'f1-score': 0.851063829787234, 'support': 134}","{'precision': 0.8741258741258742, 'recall': 0.8296460176991151, 'f1-score': 0.8513053348467651, 'support': 452}","{'precision': 0.8571428571428571, 'recall': 0.9375, 'f1-score': 0.8955223880597014, 'support': 32}","{'precision': 0.8330849478390462, 'recall': 0.8318452380952381, 'f1-score': 0.8324646314221891, 'support': 672}","{'precision': 0.779587682130055, 'recall': 0.8230745088471115, 'f1-score': 0.7999153660495313, 'support': 672}","{'precision': 0.8367570822171307, 'recall': 0.8318452380952381, 'f1-score': 0.8333107978889531, 'support': 672}",0.03504607081413269,5503,0.0003291212779004127
"{'precision': 0.576271186440678, 'recall': 0.6296296296296297, 'f1-score': 0.6017699115044248, 'support': 54}","{'precision': 0.8163265306122449, 'recall': 0.8955223880597015, 'f1-score': 0.8540925266903916, 'support': 134}","{'precision': 0.8773584905660378, 'recall': 0.8230088495575221, 'f1-score': 0.8493150684931506, 'support': 452}","{'precision': 0.8787878787878788, 'recall': 0.90625, 'f1-score': 0.8923076923076922, 'support': 32}","{'precision': 0.8371040723981901, 'recall': 0.8258928571428571, 'f1-score': 0.8314606741573034, 'support': 672}","{'precision': 0.7871860216017099, 'recall': 0.8136027168117133, 'f1-score': 0.7993712997489149, 'support': 672}","{'precision': 0.8410619777185993, 'recall': 0.8258928571428571, 'f1-score': 0.8324229626644369, 'support': 672}",0.0005604600883089006,5634,0.0010706603061407804
"{'precision': 0.576271186440678, 'recall': 0.6296296296296297, 'f1-score': 0.6017699115044248, 'support': 54}","{'precision': 0.8163265306122449, 'recall': 0.8955223880597015, 'f1-score': 0.8540925266903916, 'support': 134}","{'precision': 0.8779904306220095, 'recall': 0.8119469026548672, 'f1-score': 0.8436781609195403, 'support': 452}","{'precision': 0.8787878787878788, 'recall': 0.90625, 'f1-score': 0.8923076923076922, 'support': 32}","{'precision': 0.837138508371385, 'recall': 0.8184523809523809, 'f1-score': 0.8276899924755456, 'support': 672}","{'precision': 0.7873440066157028, 'recall': 0.8108372300860496, 'f1-score': 0.7979620728555122, 'support': 672}","{'precision': 0.8414870326371992, 'recall': 0.8184523809523809, 'f1-score': 0.8286314712607585, 'support': 672}",0.019933752715587616,5765,0.00033624976640567183
"{'precision': 0.576271186440678, 'recall': 0.6296296296296297, 'f1-score': 0.6017699115044248, 'support': 54}","{'precision': 0.8163265306122449, 'recall': 0.8955223880597015, 'f1-score': 0.8540925266903916, 'support': 134}","{'precision': 0.8767772511848341, 'recall': 0.8185840707964602, 'f1-score': 0.8466819221967964, 'support': 452}","{'precision': 0.8571428571428571, 'recall': 0.9375, 'f1-score': 0.8955223880597014, 'support': 32}","{'precision': 0.8355957767722474, 'recall': 0.8244047619047619, 'f1-score': 0.8299625468164793, 'support': 672}","{'precision': 0.7816294563451536, 'recall': 0.8203090221214479, 'f1-score': 0.7995166871128285, 'support': 672}","{'precision': 0.8396403097231457, 'recall': 0.8244047619047619, 'f1-score': 0.8308049390604373, 'support': 672}",0.05189492926001549,5896,0.0007126320851966739
"{'precision': 0.576271186440678, 'recall': 0.6296296296296297, 'f1-score': 0.6017699115044248, 'support': 54}","{'precision': 0.8163265306122449, 'recall': 0.8955223880597015, 'f1-score': 0.8540925266903916, 'support': 134}","{'precision': 0.8798076923076923, 'recall': 0.8097345132743363, 'f1-score': 0.8433179723502304, 'support': 452}","{'precision': 0.8571428571428571, 'recall': 0.9375, 'f1-score': 0.8955223880597014, 'support': 32}","{'precision': 0.837138508371385, 'recall': 0.8184523809523809, 'f1-score': 0.8276899924755456, 'support': 672}","{'precision': 0.7823870666258681, 'recall': 0.8180966327409169, 'f1-score': 0.798675699651187, 'support': 672}","{'precision': 0.8416786421450682, 'recall': 0.8184523809523809, 'f1-score': 0.8285422823184018, 'support': 672}",0.1520952582359314,6027,0.00023582851281389594
"{'precision': 0.576271186440678, 'recall': 0.6296296296296297, 'f1-score': 0.6017699115044248, 'support': 54}","{'precision': 0.8163265306122449, 'recall': 0.8955223880597015, 'f1-score': 0.8540925266903916, 'support': 134}","{'precision': 0.8853658536585366, 'recall': 0.8030973451327433, 'f1-score': 0.8422273781902553, 'support': 452}","{'precision': 0.8571428571428571, 'recall': 0.9375, 'f1-score': 0.8955223880597014, 'support': 32}","{'precision': 0.8402457757296466, 'recall': 0.8139880952380952, 'f1-score': 0.8269085411942554, 'support': 672}","{'precision': 0.7837766069635792, 'recall': 0.8164373407055187, 'f1-score': 0.7984030511111933, 'support': 672}","{'precision': 0.845417167339386, 'recall': 0.8139880952380952, 'f1-score': 0.8278087279131806, 'support': 672}",0.05670241266489029,6158,0.0002533963997848332
"{'precision': 0.576271186440678, 'recall': 0.6296296296296297, 'f1-score': 0.6017699115044248, 'support': 54}","{'precision': 0.8108108108108109, 'recall': 0.8955223880597015, 'f1-score': 0.851063829787234, 'support': 134}","{'precision': 0.8798076923076923, 'recall': 0.8097345132743363, 'f1-score': 0.8433179723502304, 'support': 452}","{'precision': 0.8333333333333334, 'recall': 0.9375, 'f1-score': 0.8823529411764706, 'support': 32}","{'precision': 0.834597875569044, 'recall': 0.8184523809523809, 'f1-score': 0.8264462809917356, 'support': 672}","{'precision': 0.7750557557231287, 'recall': 0.8180966327409169, 'f1-score': 0.7946261637045899, 'support': 672}","{'precision': 0.8394449945032572, 'recall': 0.8184523809523809, 'f1-score': 0.827311229215297, 'support': 672}",0.020446645095944405,6289,0.00027018412947654724
