EFFECTIVE_DATE,JURISDICTION,PARTY,TERM,micro avg,macro avg,weighted avg,eval_loss,steps,train_loss
"{'precision': 1.0, 'recall': 0.018518518518518517, 'f1-score': 0.03636363636363636, 'support': 54}","{'precision': 0.4951923076923077, 'recall': 0.7152777777777778, 'f1-score': 0.5852272727272727, 'support': 144}","{'precision': 0.9075907590759076, 'recall': 0.5952380952380952, 'f1-score': 0.7189542483660131, 'support': 462}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 38}","{'precision': 0.740234375, 'recall': 0.5429799426934098, 'f1-score': 0.6264462809917355, 'support': 698}","{'precision': 0.6006957666920538, 'recall': 0.3322585978835979, 'f1-score': 0.33513628936423057, 'support': 698}","{'precision': 0.7802501762188562, 'recall': 0.5429799426934098, 'f1-score': 0.5994172297728678, 'support': 698}",0.01408346462994814,140,0.02425246313214302
"{'precision': 1.0, 'recall': 0.037037037037037035, 'f1-score': 0.07142857142857142, 'support': 54}","{'precision': 0.7538461538461538, 'recall': 0.3402777777777778, 'f1-score': 0.4688995215311006, 'support': 144}","{'precision': 0.8971061093247589, 'recall': 0.6038961038961039, 'f1-score': 0.721862871927555, 'support': 462}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 38}","{'precision': 0.873015873015873, 'recall': 0.47277936962750716, 'f1-score': 0.6133828996282528, 'support': 698}","{'precision': 0.6627380657927282, 'recall': 0.2453027296777297, 'f1-score': 0.31554774122180673, 'support': 698}","{'precision': 0.8266717316072847, 'recall': 0.47277936962750716, 'f1-score': 0.5800563335073808, 'support': 698}",0.01916065625846386,154,0.01633409596979618
"{'precision': 0.8461538461538461, 'recall': 0.2037037037037037, 'f1-score': 0.3283582089552239, 'support': 54}","{'precision': 0.7739130434782608, 'recall': 0.6180555555555556, 'f1-score': 0.6872586872586872, 'support': 144}","{'precision': 0.9068100358422939, 'recall': 0.5476190476190477, 'f1-score': 0.6828609986504725, 'support': 462}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 38}","{'precision': 0.8673218673218673, 'recall': 0.505730659025788, 'f1-score': 0.6389140271493213, 'support': 698}","{'precision': 0.6317192313686002, 'recall': 0.34234457671957674, 'f1-score': 0.4246194737160959, 'support': 698}","{'precision': 0.825332410476099, 'recall': 0.505730659025788, 'f1-score': 0.6191667272569503, 'support': 698}",0.02999275177717209,168,0.03629196435213089
"{'precision': 1.0, 'recall': 0.12962962962962962, 'f1-score': 0.22950819672131148, 'support': 54}","{'precision': 0.7333333333333333, 'recall': 0.6111111111111112, 'f1-score': 0.6666666666666666, 'support': 144}","{'precision': 0.8792134831460674, 'recall': 0.6774891774891775, 'f1-score': 0.7652811735941321, 'support': 462}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 38}","{'precision': 0.84472049689441, 'recall': 0.5845272206303725, 'f1-score': 0.690939881456393, 'support': 698}","{'precision': 0.6531367041198501, 'recall': 0.35455747955747957, 'f1-score': 0.4153640092455275, 'support': 698}","{'precision': 0.8105968899906635, 'recall': 0.5845272206303725, 'f1-score': 0.6618242762513465, 'support': 698}",0.05611065775156021,182,0.01905703917145729
"{'precision': 1.0, 'recall': 0.037037037037037035, 'f1-score': 0.07142857142857142, 'support': 54}","{'precision': 0.695364238410596, 'recall': 0.7291666666666666, 'f1-score': 0.711864406779661, 'support': 144}","{'precision': 0.863905325443787, 'recall': 0.6320346320346321, 'f1-score': 0.73, 'support': 462}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 38}","{'precision': 0.8126272912423625, 'recall': 0.5716332378223495, 'f1-score': 0.6711522287636669, 'support': 698}","{'precision': 0.6398173909635958, 'recall': 0.349559583934584, 'f1-score': 0.3783232445520581, 'support': 698}","{'precision': 0.7926313906678445, 'recall': 0.5716332378223495, 'f1-score': 0.6355667871538884, 'support': 698}",0.020734962075948715,196,0.009065676480531693
"{'precision': 0.575, 'recall': 0.42592592592592593, 'f1-score': 0.4893617021276596, 'support': 54}","{'precision': 0.8584905660377359, 'recall': 0.6319444444444444, 'f1-score': 0.7280000000000001, 'support': 144}","{'precision': 0.8828337874659401, 'recall': 0.7012987012987013, 'f1-score': 0.781664656212304, 'support': 462}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 38}","{'precision': 0.8538011695906432, 'recall': 0.6275071633237822, 'f1-score': 0.7233691164327003, 'support': 698}","{'precision': 0.579081088375919, 'recall': 0.4397922679172679, 'f1-score': 0.4997565895849909, 'support': 698}","{'precision': 0.8059338844107425, 'recall': 0.6275071633237822, 'f1-score': 0.7054249327865015, 'support': 698}",0.007338525727391243,210,0.030687501654028893
"{'precision': 0.5952380952380952, 'recall': 0.46296296296296297, 'f1-score': 0.5208333333333334, 'support': 54}","{'precision': 0.5652173913043478, 'recall': 0.9027777777777778, 'f1-score': 0.695187165775401, 'support': 144}","{'precision': 0.8743718592964824, 'recall': 0.7532467532467533, 'f1-score': 0.8093023255813954, 'support': 462}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 38}","{'precision': 0.7507462686567165, 'recall': 0.7206303724928367, 'f1-score': 0.7353801169590642, 'support': 698}","{'precision': 0.5087068364597314, 'recall': 0.5297468734968735, 'f1-score': 0.5063307061725324, 'support': 698}","{'precision': 0.7413953588619744, 'recall': 0.7206303724928367, 'f1-score': 0.7193834187539576, 'support': 698}",0.01835937798023224,224,0.013403870165348053
"{'precision': 0.6923076923076923, 'recall': 0.16666666666666666, 'f1-score': 0.26865671641791045, 'support': 54}","{'precision': 0.656084656084656, 'recall': 0.8611111111111112, 'f1-score': 0.7447447447447447, 'support': 144}","{'precision': 0.7938388625592417, 'recall': 0.7251082251082251, 'f1-score': 0.7579185520361992, 'support': 462}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 38}","{'precision': 0.75, 'recall': 0.670487106017192, 'f1-score': 0.708018154311649, 'support': 698}","{'precision': 0.5355578027378975, 'recall': 0.4382215007215008, 'f1-score': 0.44283000329971356, 'support': 698}","{'precision': 0.7143472211506813, 'recall': 0.670487106017192, 'f1-score': 0.6760875028231152, 'support': 698}",0.011538476683199406,238,0.008210605010390282
"{'precision': 0.6785714285714286, 'recall': 0.35185185185185186, 'f1-score': 0.4634146341463415, 'support': 54}","{'precision': 0.7272727272727273, 'recall': 0.7777777777777778, 'f1-score': 0.7516778523489932, 'support': 144}","{'precision': 0.8976109215017065, 'recall': 0.5692640692640693, 'f1-score': 0.6966887417218541, 'support': 462}","{'precision': 1.0, 'recall': 0.05263157894736842, 'f1-score': 0.1, 'support': 38}","{'precision': 0.8301886792452831, 'recall': 0.5673352435530086, 'f1-score': 0.6740425531914893, 'support': 698}","{'precision': 0.8258637693364657, 'recall': 0.4378813194602668, 'f1-score': 0.5029453070542972, 'support': 698}","{'precision': 0.8510979593179346, 'recall': 0.5673352435530086, 'f1-score': 0.6575017187072408, 'support': 698}",0.05986122414469719,252,0.012485593557357788
"{'precision': 0.5945945945945946, 'recall': 0.4074074074074074, 'f1-score': 0.4835164835164836, 'support': 54}","{'precision': 0.7482993197278912, 'recall': 0.7638888888888888, 'f1-score': 0.7560137457044673, 'support': 144}","{'precision': 0.9044585987261147, 'recall': 0.6147186147186147, 'f1-score': 0.7319587628865979, 'support': 462}","{'precision': 1.0, 'recall': 0.07894736842105263, 'f1-score': 0.14634146341463414, 'support': 38}","{'precision': 0.8363273453093812, 'recall': 0.6002865329512894, 'f1-score': 0.6989157631359466, 'support': 698}","{'precision': 0.8118381282621501, 'recall': 0.46624056985899087, 'f1-score': 0.5294576138805458, 'support': 698}","{'precision': 0.8534714652727642, 'recall': 0.6002865329512894, 'f1-score': 0.685819188473779, 'support': 698}",0.010373718105256557,266,0.00562712037935853
"{'precision': 0.5, 'recall': 0.2037037037037037, 'f1-score': 0.28947368421052627, 'support': 54}","{'precision': 0.8691588785046729, 'recall': 0.6458333333333334, 'f1-score': 0.7410358565737053, 'support': 144}","{'precision': 0.8787878787878788, 'recall': 0.6904761904761905, 'f1-score': 0.7733333333333333, 'support': 462}","{'precision': 1.0, 'recall': 0.10526315789473684, 'f1-score': 0.1904761904761905, 'support': 38}","{'precision': 0.8608870967741935, 'recall': 0.6117478510028653, 'f1-score': 0.7152428810720267, 'support': 698}","{'precision': 0.8119866893231379, 'recall': 0.41131909635199104, 'f1-score': 0.49857976614843885, 'support': 698}","{'precision': 0.8540958144766088, 'recall': 0.6117478510028653, 'f1-score': 0.6975054978969587, 'support': 698}",0.011630525812506676,280,0.008278167806565762
"{'precision': 0.42857142857142855, 'recall': 0.16666666666666666, 'f1-score': 0.24, 'support': 54}","{'precision': 0.6949152542372882, 'recall': 0.8541666666666666, 'f1-score': 0.7663551401869159, 'support': 144}","{'precision': 0.8621553884711779, 'recall': 0.7445887445887446, 'f1-score': 0.7990708478513355, 'support': 462}","{'precision': 0.7142857142857143, 'recall': 0.2631578947368421, 'f1-score': 0.3846153846153846, 'support': 38}","{'precision': 0.795417348608838, 'recall': 0.6962750716332379, 'f1-score': 0.7425515660809778, 'support': 698}","{'precision': 0.6749819463914022, 'recall': 0.5071449931647299, 'f1-score': 0.547510343163409, 'support': 698}","{'precision': 0.7860591695839083, 'recall': 0.6962750716332379, 'f1-score': 0.7265060981513145, 'support': 698}",0.026454158127307892,294,0.01290950458496809
